KIM Hyun-Kon POSITION,KIM Hyun-Kon LAP TIME,KIM Hyun-Kon ELAPSED TIME,Haralds SILOVS POSITION,Haralds SILOVS LAP TIME,Haralds SILOVS ELAPSED TIME,Travis JAYNER POSITION,Travis JAYNER LAP TIME,Travis JAYNER ELAPSED TIME,Viktor KNOCH POSITION,Viktor KNOCH LAP TIME,Viktor KNOCH ELAPSED TIME
0,12.829,12.829,0,13.001,13.001,0,13.268,13.268,0,13.103,13.103
0,9.794,22.622,0,9.687,22.688,0,9.681,22.950,0,9.250,22.353
0,9.185,31.807,0,9.315,32.003,0,9.240,32.189,0,9.470,31.824
0,9.257,41.064,0,9.238,41.242,0,9.234,41.423,0,9.238,41.061
0,9.383,50.447,0,9.554,50.796,0,9.464,50.887,0,9.529,50.590
0,9.505,59.952,0,9.383,1:00.179,0,9.457,1:00.344,0,9.385,59.975
0,9.251,1:09.203,0,9.325,1:09.504,0,9.351,1:09.695,0,9.413,1:09.388
0,9.434,1:18.637,0,9.413,1:18.917,0,9.440,1:19.135,0,9.355,1:18.743
0,10.141,1:28.777,0,9.331,1:28.248,0,9.465,1:28.601,0,9.494,1:28.238
