Jorien ter MORS POSITION,Jorien ter MORS LAP TIME,Jorien ter MORS ELAPSED TIME,Arianna FONTANA POSITION,Arianna FONTANA LAP TIME,Arianna FONTANA ELAPSED TIME,Safiya VLASOVA POSITION,Safiya VLASOVA LAP TIME,Safiya VLASOVA ELAPSED TIME,Katerina NOVOTNA POSITION,Katerina NOVOTNA LAP TIME,Katerina NOVOTNA ELAPSED TIME,MALISZEWSKA Natalia POSITION,MALISZEWSKA Natalia LAP TIME,MALISZEWSKA Natalia ELAPSED TIME
1,7.27,7.27,2,7.40,7.40,5,8.03,8.03,3,7.65,7.65,4,7.86,7.86
1,9.73,17.00,2,9.71,17.11,5,9.82,17.85,3,9.63,17.28,4,9.62,17.48
1,9.03,26.03,2,9.06,26.17,4,9.26,27.11,3,9.10,26.38,5,28.70,46.18
1,9.11,35.14,2,9.07,35.24,4,9.68,36.79,3,9.25,35.63,5,13.69,59.87
1,9.26,44.392,2,9.28,44.516,4,10.77,47.553,3,9.38,45.003,5,11.51,1:11.373
