Tjasa KROFLIC POSITION,Tjasa KROFLIC LAP TIME,Tjasa KROFLIC ELAPSED TIME,Jorien ter MORS POSITION,Jorien ter MORS LAP TIME,Jorien ter MORS ELAPSED TIME,Marina GEORGIEVA-NIKOLOVA POSITION,Marina GEORGIEVA-NIKOLOVA LAP TIME,Marina GEORGIEVA-NIKOLOVA ELAPSED TIME,Marianne ST-GELAIS POSITION,Marianne ST-GELAIS LAP TIME,Marianne ST-GELAIS ELAPSED TIME
3,8.23,8.23,4,13.04,13.04,2,7.45,7.45,1,7.19,7.19
3,10.74,18.97,4,11.03,24.07,2,9.50,16.95,1,9.44,16.63
3,10.42,29.39,4,9.95,34.02,2,9.14,26.09,1,8.89,25.52
3,10.58,39.97,4,11.29,45.31,2,9.31,35.40,1,9.07,34.59
3,10.88,50.847,4,10.60,55.905,2,9.67,45.069,1,9.33,43.913
