START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,season,competition,event,gender,round,race
2,10.37,10.37,1,10.07,10.07,3,10.60,10.60,4,10.79,10.79,6,11.05,,7,11.21,11.21,5,10.92,10.92,2019-2020,ISU World Cup  2019/20 - Montreal (CAN),1500m,m,Semifinals,3
2,13.02,23.39,1,13.10,23.17,3,12.92,23.52,5,12.86,23.65,6,12.80,,7,12.80,24.01,4,12.68,23.60,2019-2020,ISU World Cup  2019/20 - Montreal (CAN),1500m,m,Semifinals,3
2,11.91,35.30,1,12.01,35.18,4,11.93,35.45,5,11.97,35.62,6,11.91,,7,11.88,35.89,3,11.76,35.36,2019-2020,ISU World Cup  2019/20 - Montreal (CAN),1500m,m,Semifinals,3
1,11.73,47.03,2,11.87,47.05,3,11.73,47.18,4,11.71,47.33,6,11.85,,7,11.84,47.73,5,12.13,47.49,2019-2020,ISU World Cup  2019/20 - Montreal (CAN),1500m,m,Semifinals,3
2,11.03,58.06,4,11.12,58.17,1,10.73,57.91,3,10.83,58.16,7,10.91,,6,10.73,58.46,5,10.88,58.37,2019-2020,ISU World Cup  2019/20 - Montreal (CAN),1500m,m,Semifinals,3
1,9.82,1:07.88,6,10.01,1:08.18,4,10.11,1:08.02,5,9.92,1:08.08,7,9.88,,3,9.51,1:07.97,2,9.59,1:07.96,2019-2020,ISU World Cup  2019/20 - Montreal (CAN),1500m,m,Semifinals,3
2,9.31,1:17.19,4,9.12,1:17.30,5,9.40,1:17.42,6,9.43,1:17.51,7,9.23,,3,9.32,1:17.29,1,9.11,1:17.07,2019-2020,ISU World Cup  2019/20 - Montreal (CAN),1500m,m,Semifinals,3
2,9.14,1:26.33,3,9.13,1:26.43,4,9.04,1:26.46,6,9.12,1:26.63,7,9.13,,5,9.23,1:26.52,1,9.18,1:26.25,2019-2020,ISU World Cup  2019/20 - Montreal (CAN),1500m,m,Semifinals,3
3,8.93,1:35.26,4,8.96,1:35.39,1,8.54,1:35.00,5,8.85,1:35.48,7,8.96,,6,9.10,1:35.62,2,8.99,1:35.24,2019-2020,ISU World Cup  2019/20 - Montreal (CAN),1500m,m,Semifinals,3
2,8.99,1:44.25,5,9.00,1:44.39,1,9.12,1:44.12,4,8.82,1:44.30,7,8.83,,6,8.87,1:44.49,3,9.05,1:44.29,2019-2020,ISU World Cup  2019/20 - Montreal (CAN),1500m,m,Semifinals,3
3,9.22,1:53.47,5,9.28,1:53.67,1,9.11,1:53.23,2,9.06,1:53.36,7,45.66,,6,9.19,1:53.68,4,9.27,1:53.56,2019-2020,ISU World Cup  2019/20 - Montreal (CAN),1500m,m,Semifinals,3
3,9.11,2:02.58,6,9.37,2:03.04,1,9.01,2:02.24,2,9.04,2:02.40,,,,4,9.04,2:02.72,5,9.31,2:02.87,2019-2020,ISU World Cup  2019/20 - Montreal (CAN),1500m,m,Semifinals,3
3,9.10,2:11.68,6,9.49,2:12.53,1,9.20,2:11.44,2,9.20,2:11.60,,,,4,9.14,2:11.86,5,9.23,2:12.10,2019-2020,ISU World Cup  2019/20 - Montreal (CAN),1500m,m,Semifinals,3
3,9.44,2:21.12,6,10.13,2:22.664,1,9.36,2:20.80,2,9.36,2:20.96,,,,4,9.41,2:21.27,5,9.41,2:21.515,2019-2020,ISU World Cup  2019/20 - Montreal (CAN),1500m,m,Semifinals,3
