CHO Nam-Kyu POSITION,CHO Nam-Kyu LAP TIME,CHO Nam-Kyu ELAPSED TIME,Nicola RODIGARI POSITION,Nicola RODIGARI LAP TIME,Nicola RODIGARI ELAPSED TIME,Jakub JAWORSKI POSITION,Jakub JAWORSKI LAP TIME,Jakub JAWORSKI ELAPSED TIME,David GROSSENBACHER POSITION,David GROSSENBACHER LAP TIME,David GROSSENBACHER ELAPSED TIME
0,13.191,13.191,0,13.234,13.234,0,13.057,13.057,0,13.247,13.247
0,10.117,23.308,0,10.175,23.409,0,10.146,23.203,0,9.976,23.222
0,9.969,33.276,0,9.964,33.372,0,9.963,33.166,0,10.316,33.538
0,9.494,42.771,0,9.616,42.988,0,9.684,42.850,0,9.774,43.312
0,9.545,52.315,0,9.539,52.527,0,9.670,52.520,0,9.623,52.935
0,9.379,1:01.694,0,9.240,1:01.767,0,9.898,1:02.417,0,9.992,1:02.927
0,9.435,1:11.128,0,9.460,1:11.227,0,10.150,1:12.567,0,9.780,1:12.707
0,9.405,1:20.534,0,9.361,1:20.588,0,10.076,1:22.643,0,10.178,1:22.885
0,,,0,,,0,,,0,,
