Simon CHO POSITION,Simon CHO LAP TIME,Simon CHO ELAPSED TIME,GAO Ming POSITION,GAO Ming LAP TIME,GAO Ming ELAPSED TIME,LEE Jung Su POSITION,LEE Jung Su LAP TIME,LEE Jung Su ELAPSED TIME,Gabor GALAMBOS POSITION,Gabor GALAMBOS LAP TIME,Gabor GALAMBOS ELAPSED TIME
0,6.836,6.836,0,6.827,6.827,0,7.056,7.056,0,7.289,7.289
0,9.174,16.009,0,9.110,15.937,0,9.103,16.160,0,9.088,16.377
0,8.865,24.875,0,8.870,24.807,0,8.741,24.901,0,8.804,25.182
0,8.936,33.810,0,8.904,33.710,0,8.867,33.768,0,10.421,35.603
0,,,0,,,0,,,0,,
