Roberts ZVEJNIEKS POSITION,Roberts ZVEJNIEKS LAP TIME,Roberts ZVEJNIEKS ELAPSED TIME,Vincent JEANNE POSITION,Vincent JEANNE LAP TIME,Vincent JEANNE ELAPSED TIME,Zachary BIGGS POSITION,Zachary BIGGS LAP TIME,Zachary BIGGS ELAPSED TIME,ANDERMANN Dominic POSITION,ANDERMANN Dominic LAP TIME,ANDERMANN Dominic ELAPSED TIME,SU Jun-Peng POSITION,SU Jun-Peng LAP TIME,SU Jun-Peng ELAPSED TIME
1,7.10,7.10,2,7.42,7.42,3,7.53,7.53,5,7.73,7.73,4,7.66,7.66
1,9.16,16.26,2,9.20,16.62,3,9.24,16.77,5,9.56,17.29,4,9.34,17.00
1,8.70,24.96,2,8.64,25.26,3,8.85,25.62,4,9.17,26.46,5,18.45,35.45
1,8.87,33.83,2,8.77,34.03,3,8.96,34.58,4,9.47,35.93,5,23.99,59.44
1,9.16,42.976,4,33.44,1:07.349,2,9.18,43.741,3,9.84,45.750,5,14.60,1:14.003
