BLUNDEN Keanu POSITION,BLUNDEN Keanu LAP TIME,BLUNDEN Keanu ELAPSED TIME,Keith CARROLL POSITION,Keith CARROLL LAP TIME,Keith CARROLL ELAPSED TIME,Paul BEAUCHAMP POSITION,Paul BEAUCHAMP LAP TIME,Paul BEAUCHAMP ELAPSED TIME,Billy SIMMS POSITION,Billy SIMMS LAP TIME,Billy SIMMS ELAPSED TIME
2,7.20,7.20,1,6.97,6.97,4,7.30,7.30,3,7.25,7.25
2,10.15,17.35,1,9.08,16.05,4,29.97,37.27,3,12.38,19.63
2,8.95,26.30,1,8.66,24.71,4,17.85,55.12,3,10.75,30.38
2,9.11,35.41,1,8.74,33.45,4,12.68,1:07.80,3,10.40,40.78
2,9.22,44.63,1,8.99,42.44,4,11.03,1:18.810,3,10.39,51.153
