FAN Kexin POSITION,FAN Kexin LAP TIME,FAN Kexin ELAPSED TIME,CHRISTIE Elise POSITION,CHRISTIE Elise LAP TIME,CHRISTIE Elise ELAPSED TIME,WANG Xue POSITION,WANG Xue LAP TIME,WANG Xue ELAPSED TIME,Kim BOUTIN POSITION,Kim BOUTIN LAP TIME,Kim BOUTIN ELAPSED TIME
1,7.18,7.18,3,7.53,7.53,2,7.29,7.29,4,7.61,7.61
1,9.28,16.46,3,9.33,16.86,2,9.37,16.66,4,9.36,16.97
1,8.80,25.26,3,8.76,25.62,2,8.89,25.55,4,8.75,25.72
1,8.98,34.24,4,48.84,1:14.46,2,9.08,34.63,3,48.24,1:13.96
1,9.17,43.403,4,14.42,1:28.876,2,9.30,43.930,3,14.07,1:28.026
