SHI Jingnan POSITION,SHI Jingnan LAP TIME,SHI Jingnan ELAPSED TIME,Artsiom PATUTKIN POSITION,Artsiom PATUTKIN LAP TIME,Artsiom PATUTKIN ELAPSED TIME,Kevin KUWADA POSITION,Kevin KUWADA LAP TIME,Kevin KUWADA ELAPSED TIME,DOTTI Tommaso POSITION,DOTTI Tommaso LAP TIME,DOTTI Tommaso ELAPSED TIME,Emil IMRE POSITION,Emil IMRE LAP TIME,Emil IMRE ELAPSED TIME
1,13.15,13.15,4,13.59,13.59,5,14.09,14.09,2,13.26,13.26,3,13.41,13.41
1,10.06,23.21,4,10.03,23.62,5,10.42,24.51,2,10.05,23.31,3,10.01,23.42
1,9.95,33.16,4,9.96,33.58,5,10.36,34.87,2,9.95,33.26,3,10.00,33.42
1,9.86,43.02,4,10.02,43.60,5,10.53,45.40,2,9.86,43.12,3,9.86,43.28
1,9.76,52.78,4,10.07,53.67,5,10.89,56.29,2,9.74,52.86,3,9.77,53.05
1,9.76,1:02.54,4,10.36,1:04.03,5,11.25,1:07.54,2,9.76,1:02.62,3,9.91,1:02.96
1,9.52,1:12.06,4,10.48,1:14.51,5,11.50,1:19.04,2,9.58,1:12.20,3,9.98,1:12.94
1,9.59,1:21.65,4,10.77,1:25.28,5,12.16,1:31.20,2,9.76,1:21.96,3,10.52,1:23.46
1,9.92,1:31.563,4,10.80,1:36.072,5,12.04,1:43.240,2,10.34,1:32.294,3,10.85,1:34.301
