START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,START_POS_8 POSITION,START_POS_8 LAP TIME,START_POS_8 ELAPSED TIME,season,competition,event,gender,round,race
3,9.92,9.92,4,10.07,10.07,8,10.93,10.93,7,10.57,10.57,6,10.37,10.37,2,9.81,9.81,5,10.21,10.21,1,9.75,9.75,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",1500m,w,FinalB,1
3,13.94,23.86,2,13.71,23.78,8,13.89,24.82,7,13.92,24.49,6,13.90,24.27,4,14.10,23.91,5,13.86,24.07,1,13.99,23.74,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",1500m,w,FinalB,1
4,12.11,35.97,1,11.93,35.71,8,11.90,36.72,7,11.86,36.35,6,11.95,36.22,3,11.98,35.89,5,11.98,36.05,2,12.07,35.81,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",1500m,w,FinalB,1
3,11.99,47.96,1,12.09,47.80,8,12.10,48.82,7,12.16,48.51,6,12.14,48.36,4,12.19,48.08,5,12.14,48.19,2,12.13,47.94,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",1500m,w,FinalB,1
1,11.63,59.59,2,11.88,59.68,8,11.63,1:00.45,3,11.23,59.74,7,11.67,1:00.03,4,11.69,59.77,6,11.68,59.87,5,11.86,59.80,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",1500m,w,FinalB,1
2,10.38,1:09.97,4,10.65,1:10.33,8,10.63,1:11.08,1,9.96,1:09.70,7,10.67,1:10.70,5,10.65,1:10.42,6,10.70,1:10.57,3,10.36,1:10.16,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",1500m,w,FinalB,1
2,10.39,1:20.36,4,10.24,1:20.57,8,10.00,1:21.08,1,10.44,1:20.14,7,10.21,1:20.91,5,10.23,1:20.65,6,10.17,1:20.74,3,10.32,1:20.48,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",1500m,w,FinalB,1
2,10.54,1:30.90,4,10.45,1:31.02,8,10.58,1:31.66,1,10.59,1:30.73,7,10.58,1:31.49,5,10.54,1:31.19,6,10.59,1:31.33,3,10.52,1:31.00,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",1500m,w,FinalB,1
8,10.77,1:41.67,2,9.99,1:41.01,7,9.75,1:41.41,1,10.11,1:40.84,4,9.79,1:41.28,5,10.13,1:41.32,6,10.04,1:41.37,3,10.24,1:41.24,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",1500m,w,FinalB,1
8,10.19,1:51.86,3,9.82,1:50.83,4,9.47,1:50.88,2,9.95,1:50.79,1,9.33,1:50.61,6,9.90,1:51.22,7,9.97,1:51.34,5,9.81,1:51.05,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",1500m,w,FinalB,1
8,10.18,2:02.04,3,9.79,2:00.62,1,9.63,2:00.51,4,9.98,2:00.77,2,9.92,2:00.53,5,9.70,2:00.92,7,9.82,2:01.16,6,9.90,2:00.95,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",1500m,w,FinalB,1
8,10.46,2:12.50,3,10.07,2:10.69,1,9.74,2:10.25,5,10.03,2:10.80,2,10.08,2:10.61,4,9.85,2:10.77,7,10.10,2:11.26,6,10.10,2:11.05,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",1500m,w,FinalB,1
8,10.79,2:23.29,3,9.97,2:20.66,1,10.01,2:20.26,5,10.36,2:21.16,2,9.95,2:20.56,4,9.97,2:20.74,7,10.13,2:21.39,6,10.24,2:21.29,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",1500m,w,FinalB,1
7,11.21,2:34.495,4,10.31,2:30.962,1,10.27,2:30.525,5,10.35,2:31.503,2,10.14,2:30.699,3,10.12,2:30.853,6,10.14,2:31.530,0,,PEN,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",1500m,w,FinalB,1
