Dmitry MIGUNOV POSITION,Dmitry MIGUNOV LAP TIME,Dmitry MIGUNOV ELAPSED TIME,Freek van der WART POSITION,Freek van der WART LAP TIME,Freek van der WART ELAPSED TIME,Hironobu MURATAKE POSITION,Hironobu MURATAKE LAP TIME,Hironobu MURATAKE ELAPSED TIME,GIORDANO Marco POSITION,GIORDANO Marco LAP TIME,GIORDANO Marco ELAPSED TIME
1,6.84,6.84,2,6.96,6.96,3,7.06,7.06,4,7.20,7.20
1,8.80,15.64,2,8.80,15.76,3,8.83,15.89,4,8.95,16.15
1,8.36,24.00,2,8.34,24.10,3,8.37,24.26,4,8.59,24.74
1,8.46,32.46,2,8.45,32.55,3,8.56,32.82,4,8.67,33.41
1,8.76,41.22,2,8.75,41.30,3,8.86,41.68,4,8.75,42.16
