Apolo Anton OHNO POSITION,Apolo Anton OHNO LAP TIME,Apolo Anton OHNO ELAPSED TIME,Pieter GYSEL POSITION,Pieter GYSEL LAP TIME,Pieter GYSEL ELAPSED TIME,Elliott SHRIANE POSITION,Elliott SHRIANE LAP TIME,Elliott SHRIANE ELAPSED TIME,Niels KERSTHOLT POSITION,Niels KERSTHOLT LAP TIME,Niels KERSTHOLT ELAPSED TIME
1,13.306,13.306,2,13.526,13.526,3,13.800,13.800,4,13.839,13.839
1,10.280,23.586,2,10.314,23.840,3,10.101,23.902,4,10.120,23.959
1,9.822,33.407,2,9.668,33.508,3,9.819,33.721,4,10.004,33.964
1,9.589,42.996,2,9.731,43.239,3,9.664,43.385,4,9.471,43.435
1,9.295,52.291,2,9.142,52.381,3,9.186,52.571,4,9.180,52.615
1,8.921,1:01.212,2,9.072,1:01.453,3,8.925,1:01.496,4,9.097,1:01.711
1,8.741,1:09.953,2,8.770,1:10.223,3,9.370,1:10.866,4,9.421,1:11.133
1,9.098,1:19.051,2,9.031,1:19.254,4,9.562,1:20.427,3,9.118,1:20.251
1,9.293,1:28.345,2,9.377,1:28.631,4,10.098,1:30.525,3,9.440,1:29.691
