Ivan DOLINIC POSITION,Ivan DOLINIC LAP TIME,Ivan DOLINIC ELAPSED TIME,Haralds SILOVS POSITION,Haralds SILOVS LAP TIME,Haralds SILOVS ELAPSED TIME,Volodymyr GRYGORIEV POSITION,Volodymyr GRYGORIEV LAP TIME,Volodymyr GRYGORIEV ELAPSED TIME,Fabio CARTA POSITION,Fabio CARTA LAP TIME,Fabio CARTA ELAPSED TIME,Takafumi NISHITANI POSITION,Takafumi NISHITANI LAP TIME,Takafumi NISHITANI ELAPSED TIME
5,13.630,13.630,1,13.041,13.041,2,13.221,13.221,3,13.245,13.245,4,13.454,13.454
5,10.660,24.289,1,10.634,23.674,2,10.730,23.950,3,10.776,24.021,4,10.680,24.134
5,10.687,34.975,1,10.706,34.379,2,10.731,34.681,3,10.670,34.690,4,10.731,34.864
5,10.071,45.045,1,9.833,44.212,2,9.807,44.487,3,9.858,44.548,4,9.748,44.611
5,9.593,54.638,1,9.537,53.749,2,9.444,53.931,3,9.410,53.958,4,9.447,54.058
5,9.800,1:04.437,1,9.422,1:03.171,4,9.540,1:03.470,3,9.444,1:03.402,2,9.304,1:03.362
5,9.956,1:14.392,3,9.640,1:12.810,4,9.372,1:12.841,1,9.160,1:12.561,2,9.293,1:12.654
5,10.164,1:24.556,4,9.715,1:22.525,3,9.317,1:22.158,1,9.216,1:21.777,2,9.137,1:21.790
5,10.65,1:35.199,4,9.93,1:32.448,3,9.65,1:31.805,2,9.61,1:31.385,1,9.53,1:31.313
