Franchesca BELL POSITION,Franchesca BELL LAP TIME,Franchesca BELL ELAPSED TIME,TIKHONOVA Olga POSITION,TIKHONOVA Olga LAP TIME,TIKHONOVA Olga ELAPSED TIME,QU Chunyu POSITION,QU Chunyu LAP TIME,QU Chunyu ELAPSED TIME,Maria OBORINA POSITION,Maria OBORINA LAP TIME,Maria OBORINA ELAPSED TIME,Mariya IZAFATAVA POSITION,Mariya IZAFATAVA LAP TIME,Mariya IZAFATAVA ELAPSED TIME
3,8.06,8.06,5,8.86,8.86,1,7.61,7.61,2,7.78,7.78,4,8.28,8.28
3,9.98,18.04,5,10.50,19.36,1,9.49,17.10,2,9.76,17.54,4,10.33,18.61
3,9.66,27.70,5,9.86,29.22,1,9.08,26.18,2,9.53,27.07,4,10.00,28.61
3,9.68,37.38,5,9.96,39.18,1,9.14,35.32,2,9.81,36.88,4,10.28,38.89
3,9.88,47.26,5,10.65,49.83,1,9.37,44.69,2,10.03,46.91,4,10.49,49.38
