Jon ELEY POSITION,Jon ELEY LAP TIME,Jon ELEY ELAPSED TIME,Roberto SERRA POSITION,Roberto SERRA LAP TIME,Roberto SERRA ELAPSED TIME,Attila TARCALI POSITION,Attila TARCALI LAP TIME,Attila TARCALI ELAPSED TIME,Volodymyr CHERNEGA POSITION,Volodymyr CHERNEGA LAP TIME,Volodymyr CHERNEGA ELAPSED TIME
0,14.550,14.550,0,14.830,14.830,0,14.774,14.774,0,14.685,14.685
0,10.919,25.469,0,10.782,25.612,0,10.633,25.408,0,10.671,25.357
0,10.444,35.913,0,10.409,36.021,0,10.647,36.055,0,10.556,35.912
0,9.962,45.875,0,9.648,45.668,0,10.008,46.062,0,10.160,46.072
0,9.391,55.265,0,9.528,55.196,0,9.455,55.517,0,9.229,55.301
0,9.604,1:04.869,0,9.656,1:04.852,0,9.564,1:05.081,0,9.721,1:05.022
0,9.478,1:14.348,0,9.424,1:14.276,0,9.548,1:14.629,0,9.409,1:14.431
0,9.159,1:23.506,0,9.297,1:23.573,0,9.742,1:24.371,0,9.579,1:24.010
0,9.715,1:33.221,0,9.737,1:33.310,0,10.361,1:34.732,0,10.254,1:34.264
