Francois-Louis TREMBLAY POSITION,Francois-Louis TREMBLAY LAP TIME,Francois-Louis TREMBLAY ELAPSED TIME,Jean-Francois MONETTE POSITION,Jean-Francois MONETTE LAP TIME,Jean-Francois MONETTE ELAPSED TIME
0,14.405,14.405,0,14.303,14.303
0,11.726,26.132,0,11.664,25.967
0,10.876,37.008,0,10.995,36.961
0,10.845,47.853,0,11.102,48.064
0,11.254,59.106,0,11.044,59.107
0,10.407,1:09.514,0,10.421,1:09.528
0,9.067,1:18.581,0,9.067,1:18.596
0,8.607,1:27.188,0,8.927,1:27.523
0,8.645,1:35.833,0,9.452,1:36.975
