Kyle UYEHARA POSITION,Kyle UYEHARA LAP TIME,Kyle UYEHARA ELAPSED TIME,Vojtech LOUDIN POSITION,Vojtech LOUDIN LAP TIME,Vojtech LOUDIN ELAPSED TIME,LEPAPE Sebastien POSITION,LEPAPE Sebastien LAP TIME,LEPAPE Sebastien ELAPSED TIME,Vladimir GRIGOREV POSITION,Vladimir GRIGOREV LAP TIME,Vladimir GRIGOREV ELAPSED TIME
1,6.98,6.98,2,7.17,7.17,4,7.28,7.28,3,7.28,7.28
1,9.26,16.24,2,9.36,16.53,3,9.44,16.72,4,9.61,16.89
1,8.75,24.99,2,8.71,25.24,3,8.58,25.30,4,8.49,25.38
1,8.85,33.84,4,8.91,34.15,2,8.63,33.93,3,8.64,34.02
1,9.09,42.925,4,9.18,43.326,3,9.25,43.175,2,8.95,42.967
