Wim de DEYNE POSITION,Wim de DEYNE LAP TIME,Wim de DEYNE ELAPSED TIME,Tom IVESON POSITION,Tom IVESON LAP TIME,Tom IVESON ELAPSED TIME,Alex McEWAN POSITION,Alex McEWAN LAP TIME,Alex McEWAN ELAPSED TIME,Arian NACHBAR POSITION,Arian NACHBAR LAP TIME,Arian NACHBAR ELAPSED TIME
4,7.256,7.256,2,6.884,6.884,1,6.755,6.755,3,6.970,6.970
4,21.114,28.370,2,9.054,15.938,1,8.997,15.751,3,9.148,16.118
4,20.661,49.030,2,8.803,24.740,1,8.906,24.657,3,8.826,24.944
4,11.455,1:00.484,2,9.134,33.874,1,9.174,33.831,3,9.048,33.991
4,11.11,1:11.587,2,9.19,43.063,1,9.17,42.993,3,9.21,43.200
