de LAAT Itzhak POSITION,de LAAT Itzhak LAP TIME,de LAAT Itzhak ELAPSED TIME,Edoardo REGGIANI POSITION,Edoardo REGGIANI LAP TIME,Edoardo REGGIANI ELAPSED TIME,MA Qiang POSITION,MA Qiang LAP TIME,MA Qiang ELAPSED TIME,Jeff SIMON POSITION,Jeff SIMON LAP TIME,Jeff SIMON ELAPSED TIME
4,7.75,7.75,3,7.28,7.28,1,7.02,7.02,2,7.13,7.13
4,9.44,17.19,3,9.26,16.54,1,9.25,16.27,2,9.23,16.36
4,8.75,25.94,3,8.71,25.25,1,8.65,24.92,2,8.67,25.03
4,8.95,34.89,3,8.65,33.90,2,8.67,33.59,1,8.54,33.57
4,9.47,44.357,3,8.97,42.865,2,9.23,42.813,1,9.01,42.573
