Selma POUTSMA POSITION,Selma POUTSMA LAP TIME,Selma POUTSMA ELAPSED TIME,KIM Alang POSITION,KIM Alang LAP TIME,KIM Alang ELAPSED TIME,PROSVIRNOVA Sofia POSITION,PROSVIRNOVA Sofia LAP TIME,PROSVIRNOVA Sofia ELAPSED TIME,MALISZEWSKA Natalia POSITION,MALISZEWSKA Natalia LAP TIME,MALISZEWSKA Natalia ELAPSED TIME,SEJPALOVA-HRUZOVA Michaela POSITION,SEJPALOVA-HRUZOVA Michaela LAP TIME,SEJPALOVA-HRUZOVA Michaela ELAPSED TIME
4,14.68,14.68,2,14.48,14.48,1,14.35,14.35,3,14.61,14.61,5,14.82,14.82
4,12.25,26.93,2,12.22,26.70,1,12.23,26.58,3,12.21,26.82,5,12.23,27.05
4,12.15,39.08,2,12.22,38.92,1,12.22,38.80,3,12.20,39.02,5,12.18,39.23
4,11.42,50.50,1,11.39,50.31,2,11.58,50.38,3,11.43,50.45,5,11.40,50.63
4,10.23,1:00.73,1,10.17,1:00.48,2,10.17,1:00.55,3,10.20,1:00.65,5,10.21,1:00.84
4,10.02,1:10.75,1,10.04,1:10.52,2,10.03,1:10.58,3,10.03,1:10.68,5,10.06,1:10.90
4,9.84,1:20.59,1,9.77,1:20.29,2,9.77,1:20.35,3,9.81,1:20.49,5,9.83,1:20.73
4,9.53,1:30.12,1,9.51,1:29.80,2,9.53,1:29.88,3,9.49,1:29.98,5,9.58,1:30.31
4,9.60,1:39.725,1,9.45,1:39.25,2,9.41,1:39.29,3,9.53,1:39.51,5,9.56,1:39.876
