Susanne RUDOLPH POSITION,Susanne RUDOLPH LAP TIME,Susanne RUDOLPH ELAPSED TIME,Evgenia RADANOVA POSITION,Evgenia RADANOVA LAP TIME,Evgenia RADANOVA ELAPSED TIME,Ellen WIEGERS POSITION,Ellen WIEGERS LAP TIME,Ellen WIEGERS ELAPSED TIME,Lezleigh JAWORSKI POSITION,Lezleigh JAWORSKI LAP TIME,Lezleigh JAWORSKI ELAPSED TIME
0,7.301,7.301,0,,,0,9.559,9.559,0,7.046,7.046
0,9.636,16.937,0,,16.577,0,7.858,17.417,0,10.106,17.152
0,9.430,26.367,0,9.563,26.141,0,10.202,27.618,0,9.284,26.436
0,9.538,35.905,0,9.614,35.754,0,10.390,38.008,0,9.652,36.088
0,9.784,45.689,0,9.764,45.518,0,10.661,48.669,0,10.263,46.351
