Vera KATSOV POSITION,Vera KATSOV LAP TIME,Vera KATSOV ELAPSED TIME,Valerie MALTAIS POSITION,Valerie MALTAIS LAP TIME,Valerie MALTAIS ELAPSED TIME,Rozsa DARAZS POSITION,Rozsa DARAZS LAP TIME,Rozsa DARAZS ELAPSED TIME,Katherine REUTTER-ADAMEK POSITION,Katherine REUTTER-ADAMEK LAP TIME,Katherine REUTTER-ADAMEK ELAPSED TIME,Safiya VLASOVA POSITION,Safiya VLASOVA LAP TIME,Safiya VLASOVA ELAPSED TIME
0,14.861,14.861,0,14.734,14.734,0,13.948,13.948,0,14.572,14.572,0,15.087,15.087
0,10.850,25.710,0,10.814,25.548,0,10.955,24.903,0,10.714,25.286,0,11.310,26.397
0,10.601,36.311,0,10.400,35.948,0,10.639,35.541,0,10.697,35.983,0,11.518,37.916
0,10.777,47.088,0,10.593,46.541,0,10.338,45.879,0,10.476,46.458,0,11.148,49.064
0,10.891,57.979,0,10.290,56.831,0,10.482,56.361,0,10.290,56.748,0,11.807,1:00.871
0,10.952,1:08.931,0,9.704,1:06.535,0,10.055,1:06.416,0,9.848,1:06.596,0,11.967,1:12.838
0,11.262,1:20.193,0,9.974,1:16.509,0,10.017,1:16.432,0,9.892,1:16.488,0,12.017,1:24.855
0,11.756,1:31.949,0,9.929,1:26.438,0,10.159,1:26.592,0,10.031,1:26.519,0,12.176,1:37.031
0,,,0,,,0,,,0,,,0,,
