START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,season,competition,event,gender,round,race
5,10.01,10.01,2,9.14,9.14,3,9.38,9.38,4,9.66,9.66,1,8.96,8.96,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",1500m,m,FinalB,1
5,12.20,22.21,2,12.59,21.73,3,12.48,21.86,4,12.37,22.03,1,12.67,21.63,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",1500m,m,FinalB,1
4,11.64,33.85,5,14.99,36.72,2,11.64,33.50,3,11.57,33.60,1,11.67,33.30,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",1500m,m,FinalB,1
4,10.96,44.81,5,9.69,46.41,2,10.99,44.49,3,11.08,44.68,1,11.07,44.37,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",1500m,m,FinalB,1
1,9.71,54.52,5,8.97,55.38,3,10.21,54.70,4,10.19,54.87,2,10.29,54.66,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",1500m,m,FinalB,1
2,9.77,1:04.29,5,9.25,1:04.63,1,9.48,1:04.18,4,9.64,1:04.51,3,9.72,1:04.38,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",1500m,m,FinalB,1
2,9.78,1:14.07,5,9.82,1:14.45,1,9.86,1:14.04,4,9.83,1:14.34,3,9.80,1:14.18,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",1500m,m,FinalB,1
1,9.72,1:23.79,5,9.73,1:24.18,2,9.84,1:23.88,4,9.70,1:24.04,3,9.73,1:23.91,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",1500m,m,FinalB,1
1,9.86,1:33.65,5,9.88,1:34.06,2,9.89,1:33.77,4,9.88,1:33.92,3,9.90,1:33.81,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",1500m,m,FinalB,1
1,9.47,1:43.12,5,9.72,1:43.78,2,9.48,1:43.25,4,9.71,1:43.63,3,9.60,1:43.41,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",1500m,m,FinalB,1
1,9.04,1:52.16,5,9.18,1:52.96,2,9.01,1:52.26,4,8.92,1:52.55,3,9.02,1:52.43,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",1500m,m,FinalB,1
1,8.96,2:01.12,5,9.45,2:02.41,2,9.03,2:01.29,4,8.98,2:01.53,3,9.09,2:01.52,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",1500m,m,FinalB,1
1,9.25,2:10.37,5,10.11,2:12.52,2,9.40,2:10.69,3,9.42,2:10.95,4,9.61,2:11.13,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",1500m,m,FinalB,1
1,9.57,2:19.938,5,10.77,2:23.285,2,9.63,2:20.316,3,9.47,2:20.420,4,9.68,2:20.805,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",1500m,m,FinalB,1
