Jessica GREGG POSITION,Jessica GREGG LAP TIME,Jessica GREGG ELAPSED TIME,PARK Seung-Hi POSITION,PARK Seung-Hi LAP TIME,PARK Seung-Hi ELAPSED TIME,ZHAO Nannan POSITION,ZHAO Nannan LAP TIME,ZHAO Nannan ELAPSED TIME,Sarah LINDSAY POSITION,Sarah LINDSAY LAP TIME,Sarah LINDSAY ELAPSED TIME
1,6.995,6.995,3,7.402,7.402,2,7.330,7.330,4,7.639,7.639
1,9.327,16.322,3,9.332,16.734,2,9.339,16.669,4,9.496,17.135
1,9.024,25.347,3,9.036,25.770,2,9.024,25.693,4,8.852,25.987
1,9.250,34.596,2,9.105,34.875,3,9.222,34.915,4,9.429,35.415
1,9.516,44.112,2,9.276,44.151,3,9.427,44.342,4,9.849,45.264
1,9.320,16.290,3,9.330,16.700,2,9.330,16.640,4,9.490,17.100
1,9.020,25.310,3,9.030,25.740,2,9.020,25.660,4,8.850,25.950
1,9.250,34.560,2,9.100,34.840,3,9.220,34.880,4,9.420,35.380
1,9.510,44.080,2,9.270,44.120,3,9.420,44.310,4,9.840,45.230
