Jack WHELBOURNE POSITION,Jack WHELBOURNE LAP TIME,Jack WHELBOURNE ELAPSED TIME,Edin BRANKOVIC POSITION,Edin BRANKOVIC LAP TIME,Edin BRANKOVIC ELAPSED TIME,HAMELIN Charles POSITION,HAMELIN Charles LAP TIME,HAMELIN Charles ELAPSED TIME,BYKANOV Vladislav POSITION,BYKANOV Vladislav LAP TIME,BYKANOV Vladislav ELAPSED TIME
2,7.22,7.22,3,7.54,7.54,1,6.99,6.99,4,7.55,7.55
2,8.91,16.13,4,9.48,17.02,1,8.78,15.77,3,9.04,16.59
2,8.61,24.74,4,9.34,26.36,1,8.78,24.55,3,8.89,25.48
2,8.86,33.60,4,9.44,35.80,1,8.97,33.52,3,9.09,34.57
2,9.09,42.689,4,9.88,45.673,1,9.07,42.586,3,9.36,43.922
