START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,season,competition,event,gender,round,race
2,9.37,9.37,4,9.56,9.56,5,9.65,9.65,1,9.25,9.25,3,9.47,9.47,2009-2010,"2010 ISU European Championships, GER, Dresden",1500m,w,Heats,2
4,14.31,23.68,2,13.87,23.43,5,14.22,23.87,3,14.31,23.56,1,13.81,23.28,2009-2010,"2010 ISU European Championships, GER, Dresden",1500m,w,Heats,2
4,12.78,36.46,2,12.76,36.19,5,12.69,36.56,3,12.76,36.32,1,12.79,36.07,2009-2010,"2010 ISU European Championships, GER, Dresden",1500m,w,Heats,2
4,12.61,49.07,2,12.63,48.82,5,12.64,49.20,3,12.63,48.95,1,12.67,48.74,2009-2010,"2010 ISU European Championships, GER, Dresden",1500m,w,Heats,2
4,12.63,1:01.70,2,12.63,1:01.45,5,12.63,1:01.83,3,12.63,1:01.58,1,12.57,1:01.31,2009-2010,"2010 ISU European Championships, GER, Dresden",1500m,w,Heats,2
4,12.17,1:13.87,1,12.08,1:13.53,5,12.12,1:13.95,3,12.19,1:13.77,2,12.35,1:13.66,2009-2010,"2010 ISU European Championships, GER, Dresden",1500m,w,Heats,2
4,11.17,1:25.04,1,11.32,1:24.85,5,11.29,1:25.24,3,11.26,1:25.03,2,11.27,1:24.93,2009-2010,"2010 ISU European Championships, GER, Dresden",1500m,w,Heats,2
2,10.35,1:35.39,1,10.50,1:35.35,5,10.55,1:35.79,3,10.50,1:35.53,4,10.74,1:35.67,2009-2010,"2010 ISU European Championships, GER, Dresden",1500m,w,Heats,2
2,10.27,1:45.66,1,10.21,1:45.56,5,10.75,1:46.54,3,10.23,1:45.76,4,10.18,1:45.85,2009-2010,"2010 ISU European Championships, GER, Dresden",1500m,w,Heats,2
2,9.93,1:55.59,1,9.94,1:55.50,5,11.16,1:57.70,3,9.91,1:55.67,4,9.85,1:55.70,2009-2010,"2010 ISU European Championships, GER, Dresden",1500m,w,Heats,2
1,9.94,2:05.53,3,10.17,2:05.67,5,12.09,2:09.79,4,10.01,2:05.68,2,9.94,2:05.64,2009-2010,"2010 ISU European Championships, GER, Dresden",1500m,w,Heats,2
1,9.81,2:15.34,4,10.12,2:15.79,5,12.84,2:22.63,2,9.73,2:15.41,3,10.00,2:15.64,2009-2010,"2010 ISU European Championships, GER, Dresden",1500m,w,Heats,2
3,10.50,2:25.84,4,10.07,2:25.86,5,14.98,2:37.61,1,9.95,2:25.36,2,9.93,2:25.57,2009-2010,"2010 ISU European Championships, GER, Dresden",1500m,w,Heats,2
3,11.04,2:36.879,2,10.54,2:36.396,4,13.67,2:51.275,0,,DQ,1,10.24,2:35.809,2009-2010,"2010 ISU European Championships, GER, Dresden",1500m,w,Heats,2
