CHRISTIE Elise POSITION,CHRISTIE Elise LAP TIME,CHRISTIE Elise ELAPSED TIME,Marianne ST-GELAIS POSITION,Marianne ST-GELAIS LAP TIME,Marianne ST-GELAIS ELAPSED TIME,Tatiana BODOVA POSITION,Tatiana BODOVA LAP TIME,Tatiana BODOVA ELAPSED TIME,BURIC Katarina POSITION,BURIC Katarina LAP TIME,BURIC Katarina ELAPSED TIME
1,7.15,7.15,2,7.25,7.25,3,7.54,7.54,4,8.15,8.15
1,9.24,16.39,2,9.27,16.52,3,9.34,16.88,4,10.27,18.42
1,8.72,25.11,2,8.69,25.21,3,8.96,25.84,4,9.92,28.34
1,8.82,33.93,2,8.80,34.01,3,9.12,34.96,4,10.27,38.61
1,9.07,42.997,2,9.02,43.029,3,9.37,44.328,4,10.68,49.287
