Ayuko ITO POSITION,Ayuko ITO LAP TIME,Ayuko ITO ELAPSED TIME,Sarah LINDSAY POSITION,Sarah LINDSAY LAP TIME,Sarah LINDSAY ELAPSED TIME,TALAYEVA Volha POSITION,TALAYEVA Volha LAP TIME,TALAYEVA Volha ELAPSED TIME,SUN Linlin POSITION,SUN Linlin LAP TIME,SUN Linlin ELAPSED TIME
1,7.52,7.52,2,7.71,7.71,4,8.00,8.00,3,7.81,7.81
1,9.84,17.36,2,9.71,17.42,4,10.20,18.20,3,9.85,17.66
1,9.08,26.44,2,9.09,26.51,4,9.51,27.71,3,8.95,26.61
1,9.30,35.74,2,9.30,35.81,4,9.78,37.49,3,9.32,35.93
1,9.39,45.126,2,9.37,45.178,4,9.97,47.460,3,9.36,45.289
