Ivan DOLINIC POSITION,Ivan DOLINIC LAP TIME,Ivan DOLINIC ELAPSED TIME,Jarmil HRUZA POSITION,Jarmil HRUZA LAP TIME,Jarmil HRUZA ELAPSED TIME,SONG Suk-Woo POSITION,SONG Suk-Woo LAP TIME,SONG Suk-Woo ELAPSED TIME,Alexander GERTSIKOV POSITION,Alexander GERTSIKOV LAP TIME,Alexander GERTSIKOV ELAPSED TIME
4,7.550,7.550,3,7.267,7.267,1,6.660,6.660,2,7.140,7.140
4,9.439,16.988,3,8.933,16.199,1,9.104,15.764,2,9.046,16.186
4,9.143,26.131,3,8.880,25.079,1,8.892,24.655,2,8.685,24.871
4,9.276,35.407,3,8.763,33.841,2,8.966,33.620,1,8.733,33.604
4,9.77,45.169,3,9.51,43.349,1,9.13,42.750,2,9.17,42.773
