JEON da-Hye POSITION,JEON da-Hye LAP TIME,JEON da-Hye ELAPSED TIME,Yuka KAMINO POSITION,Yuka KAMINO LAP TIME,Yuka KAMINO ELAPSED TIME,Emily ROSEMOND POSITION,Emily ROSEMOND LAP TIME,Emily ROSEMOND ELAPSED TIME,Nina EVTEEVA POSITION,Nina EVTEEVA LAP TIME,Nina EVTEEVA ELAPSED TIME
1,7.318,7.318,2,7.451,7.451,4,7.810,7.810,3,7.737,7.737
1,9.826,17.144,2,9.980,17.430,4,9.874,17.684,3,9.716,17.452
1,9.468,26.611,2,9.496,26.926,4,9.679,27.363,3,9.519,26.971
1,9.720,36.330,2,9.648,36.574,4,9.738,37.100,3,9.617,36.587
1,9.91,46.232,3,9.92,46.493,4,10.12,47.214,2,9.72,46.306
