Jessica GREGG POSITION,Jessica GREGG LAP TIME,Jessica GREGG ELAPSED TIME,SUN Linlin POSITION,SUN Linlin LAP TIME,SUN Linlin ELAPSED TIME,Jade WHEELER POSITION,Jade WHEELER LAP TIME,Jade WHEELER ELAPSED TIME,Julia RIEDEL POSITION,Julia RIEDEL LAP TIME,Julia RIEDEL ELAPSED TIME
1,7.226,7.226,3,7.819,7.819,2,7.797,7.797,4,7.964,7.964
1,9.830,17.055,3,10.057,17.875,2,10.063,17.859,4,10.153,18.117
1,9.639,26.693,3,9.675,27.549,2,9.665,27.524,4,9.712,27.828
1,9.823,36.516,3,9.995,37.544,2,10.001,37.525,4,9.970,37.798
1,10.27,46.782,3,10.30,47.835,2,10.31,47.826,4,10.27,48.062
