Marta WOJCIK POSITION,Marta WOJCIK LAP TIME,Marta WOJCIK ELAPSED TIME,CHRISTIE Elise POSITION,CHRISTIE Elise LAP TIME,CHRISTIE Elise ELAPSED TIME,BURIC Katarina POSITION,BURIC Katarina LAP TIME,BURIC Katarina ELAPSED TIME,Vera ANTANENKA POSITION,Vera ANTANENKA LAP TIME,Vera ANTANENKA ELAPSED TIME
2,7.60,7.60,1,7.30,7.30,4,8.18,8.18,3,8.15,8.15
2,9.78,17.38,1,9.40,16.70,4,10.50,18.68,3,9.84,17.99
2,9.36,26.74,1,9.06,25.76,4,10.09,28.77,3,9.45,27.44
2,9.61,36.35,1,9.14,34.90,4,10.34,39.11,3,9.75,37.19
2,10.05,46.391,1,9.35,44.245,4,10.69,49.797,3,10.07,47.258
