Jorien ter MORS POSITION,Jorien ter MORS LAP TIME,Jorien ter MORS ELAPSED TIME,PROSVIRNOVA Sofia POSITION,PROSVIRNOVA Sofia LAP TIME,PROSVIRNOVA Sofia ELAPSED TIME,Biba SAKURAI POSITION,Biba SAKURAI LAP TIME,Biba SAKURAI ELAPSED TIME,Tatiana BODOVA POSITION,Tatiana BODOVA LAP TIME,Tatiana BODOVA ELAPSED TIME
1,7.34,7.34,2,7.44,7.44,3,7.63,7.63,4,7.75,7.75
1,9.55,16.89,2,9.56,17.00,3,9.49,17.12,4,9.50,17.25
1,8.96,25.85,2,8.91,25.91,3,8.92,26.04,4,9.02,26.27
1,9.06,34.91,2,9.08,34.99,3,9.05,35.09,4,9.20,35.47
1,9.30,44.210,2,9.25,44.236,3,9.25,44.337,4,9.47,44.938
