Arian NACHBAR POSITION,Arian NACHBAR LAP TIME,Arian NACHBAR ELAPSED TIME,Mark JACKSON POSITION,Mark JACKSON LAP TIME,Mark JACKSON ELAPSED TIME,Mark McNEE POSITION,Mark McNEE LAP TIME,Mark McNEE ELAPSED TIME,Misi TOTH POSITION,Misi TOTH LAP TIME,Misi TOTH ELAPSED TIME
1,6.852,6.852,4,7.425,7.425,3,7.249,7.249,2,7.078,7.078
1,9.347,16.198,4,9.504,16.928,3,9.548,16.796,2,9.358,16.436
1,9.066,25.264,4,9.313,26.240,3,8.897,25.693,2,8.960,25.395
1,9.137,34.400,4,9.285,35.525,3,9.221,34.913,2,9.127,34.521
1,9.40,43.791,4,9.64,45.165,3,9.55,44.463,2,9.42,43.939
