START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,season,competition,event,gender,round,race
5,11.23,11.23,4,11.11,11.11,2,10.71,10.71,1,10.56,10.56,3,10.84,10.84,2015-2016,ISU World Cup 2015/16 - Dordrecht (NED),1500m,w,Rep.Semifinals,3
5,14.01,25.24,4,14.02,25.13,2,14.14,24.85,1,14.17,24.73,3,14.10,24.94,2015-2016,ISU World Cup 2015/16 - Dordrecht (NED),1500m,w,Rep.Semifinals,3
5,12.73,37.97,4,12.71,37.84,2,12.75,37.60,1,12.74,37.47,3,12.75,37.69,2015-2016,ISU World Cup 2015/16 - Dordrecht (NED),1500m,w,Rep.Semifinals,3
5,11.97,49.94,4,11.97,49.81,2,12.02,49.62,1,12.04,49.51,3,12.00,49.69,2015-2016,ISU World Cup 2015/16 - Dordrecht (NED),1500m,w,Rep.Semifinals,3
5,11.92,1:01.86,4,11.93,1:01.74,2,11.91,1:01.53,1,11.91,1:01.42,3,11.92,1:01.61,2015-2016,ISU World Cup 2015/16 - Dordrecht (NED),1500m,w,Rep.Semifinals,3
5,11.68,1:13.54,4,11.69,1:13.43,2,11.70,1:13.23,1,11.71,1:13.13,3,11.71,1:13.32,2015-2016,ISU World Cup 2015/16 - Dordrecht (NED),1500m,w,Rep.Semifinals,3
5,11.43,1:24.97,4,11.44,1:24.87,2,11.44,1:24.67,1,11.41,1:24.54,3,11.45,1:24.77,2015-2016,ISU World Cup 2015/16 - Dordrecht (NED),1500m,w,Rep.Semifinals,3
5,10.14,1:35.11,3,10.17,1:35.04,2,10.35,1:35.02,1,10.38,1:34.92,4,10.33,1:35.10,2015-2016,ISU World Cup 2015/16 - Dordrecht (NED),1500m,w,Rep.Semifinals,3
3,9.60,1:44.71,1,9.52,1:44.56,2,9.68,1:44.70,4,9.81,1:44.73,5,9.82,1:44.92,2015-2016,ISU World Cup 2015/16 - Dordrecht (NED),1500m,w,Rep.Semifinals,3
2,9.58,1:54.29,1,9.65,1:54.21,3,9.68,1:54.38,4,9.76,1:54.49,5,9.71,1:54.63,2015-2016,ISU World Cup 2015/16 - Dordrecht (NED),1500m,w,Rep.Semifinals,3
2,10.15,2:04.44,1,10.12,2:04.33,3,10.15,2:04.53,4,10.18,2:04.67,5,10.10,2:04.73,2015-2016,ISU World Cup 2015/16 - Dordrecht (NED),1500m,w,Rep.Semifinals,3
2,9.82,2:14.26,1,9.91,2:14.24,3,9.90,2:14.43,4,9.93,2:14.60,5,10.17,2:14.90,2015-2016,ISU World Cup 2015/16 - Dordrecht (NED),1500m,w,Rep.Semifinals,3
1,9.99,2:24.25,2,10.08,2:24.32,3,9.90,2:24.33,4,9.92,2:24.52,5,10.27,2:25.17,2015-2016,ISU World Cup 2015/16 - Dordrecht (NED),1500m,w,Rep.Semifinals,3
1,10.06,2:34.31,3,10.34,2:34.632,2,10.07,2:34.378,4,10.23,2:34.724,5,10.61,2:35.758,2015-2016,ISU World Cup 2015/16 - Dordrecht (NED),1500m,w,Rep.Semifinals,3
