START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,season,competition,event,gender,round,race
7,9.69,9.69,2,9.38,,3,9.52,,1,9.30,,4,9.53,9.53,6,9.64,9.64,4,9.53,9.53,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,w,Semifinals,2
6,12.44,22.13,4,12.54,,5,12.50,,3,12.51,,2,12.26,21.79,7,12.62,22.26,1,12.18,21.71,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,w,Semifinals,2
6,11.88,34.01,2,11.80,,4,11.77,,5,12.03,,1,11.87,33.66,7,11.96,34.22,3,12.06,33.77,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,w,Semifinals,2
6,10.77,44.78,2,10.58,,1,10.42,,5,10.76,,3,10.75,44.41,7,10.74,44.96,4,10.74,44.51,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,w,Semifinals,2
5,10.74,55.52,7,20.76,,1,10.80,,2,10.56,,3,10.88,55.29,6,10.71,55.67,4,10.88,55.39,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,w,Semifinals,2
5,10.58,1:06.10,7,16.23,,1,10.65,,2,10.58,,3,10.56,1:05.85,6,10.52,1:06.19,4,10.56,1:05.95,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,w,Semifinals,2
5,10.58,1:16.68,7,12.76,,1,10.57,,2,10.58,,3,10.58,1:16.43,5,10.49,1:16.68,4,10.61,1:16.56,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,w,Semifinals,2
6,10.19,1:26.87,7,12.95,,1,10.31,,4,10.36,,3,10.22,1:26.65,2,9.89,1:26.57,5,10.20,1:26.76,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,w,Semifinals,2
6,10.08,1:36.95,7,11.51,,2,9.89,,4,10.10,,3,9.87,1:36.52,1,9.77,1:36.34,5,10.08,1:36.84,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,w,Semifinals,2
3,9.59,1:46.54,7,10.95,,2,10.09,,5,9.93,,4,10.07,1:46.59,1,10.09,1:46.43,6,9.99,1:46.83,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,w,Semifinals,2
1,9.24,1:55.78,7,11.52,,3,10.04,,5,10.01,,4,10.04,1:56.63,2,9.99,1:56.42,6,10.03,1:56.86,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,w,Semifinals,2
1,9.53,2:05.31,7,11.86,,3,10.03,,5,10.07,,4,10.02,2:06.65,2,10.07,2:06.49,6,10.02,2:06.88,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,w,Semifinals,2
1,10.00,2:15.31,7,14.72,2:47.56,3,10.27,,6,10.33,,4,10.28,2:16.93,2,10.27,2:16.76,5,10.09,2:16.97,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,w,Semifinals,2
1,10.61,2:25.92,,,,2,10.44,,,,,3,10.52,2:27.45,0,10.84,2:27.60,4,10.51,2:27.48,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,w,Semifinals,2
