REN Ziwei POSITION,REN Ziwei LAP TIME,REN Ziwei ELAPSED TIME,Charle COURNOYER POSITION,Charle COURNOYER LAP TIME,Charle COURNOYER ELAPSED TIME,SEO Yi Ra POSITION,SEO Yi Ra LAP TIME,SEO Yi Ra ELAPSED TIME,KNEGT Sjinkie POSITION,KNEGT Sjinkie LAP TIME,KNEGT Sjinkie ELAPSED TIME,Roberto PUKITIS POSITION,Roberto PUKITIS LAP TIME,Roberto PUKITIS ELAPSED TIME
2,12.22,12.22,1,12.14,12.14,3,12.37,12.37,4,12.46,12.46,5,12.54,
4,9.48,21.70,1,9.39,21.53,2,9.23,21.60,3,9.21,21.67,5,9.27,
4,9.02,30.72,2,9.02,30.55,3,9.03,30.63,1,8.75,30.42,5,8.98,
4,9.07,39.79,2,9.02,39.57,3,9.06,39.69,1,9.08,39.50,5,9.14,
4,9.05,48.84,2,9.06,48.63,3,9.04,48.73,1,8.97,48.47,5,9.00,
4,8.81,57.65,2,8.86,57.49,3,8.82,57.55,1,8.94,57.41,5,8.81,
4,8.95,1:06.60,2,8.94,1:06.43,3,8.93,1:06.48,1,8.94,1:06.35,5,8.96,
3,8.94,1:15.54,4,9.15,1:15.58,2,9.00,1:15.48,1,9.05,1:15.40,5,9.03,
3,9.23,1:24.753,4,9.37,1:24.932,2,9.18,1:24.652,1,9.18,1:24.568,5,9.36,
