Mara ZINI POSITION,Mara ZINI LAP TIME,Mara ZINI ELAPSED TIME,Szandra LAJTOS POSITION,Szandra LAJTOS LAP TIME,Szandra LAJTOS ELAPSED TIME,KIM Min-Jung POSITION,KIM Min-Jung LAP TIME,KIM Min-Jung ELAPSED TIME,WALTER Bianca POSITION,WALTER Bianca LAP TIME,WALTER Bianca ELAPSED TIME
0,7.356,7.356,0,7.445,7.445,0,7.795,7.795,0,7.763,7.763
0,10.067,17.423,0,9.879,17.325,0,9.709,17.504,0,9.987,17.749
0,9.725,27.147,0,9.792,27.116,0,9.372,26.876,0,9.381,27.131
0,10.340,37.487,0,9.589,36.705,0,9.515,36.391,0,9.659,36.789
0,10.774,48.261,0,9.828,46.533,0,,,0,9.938,46.728
