van KERKHOF Yara POSITION,van KERKHOF Yara LAP TIME,van KERKHOF Yara ELAPSED TIME,WALTER Bianca POSITION,WALTER Bianca LAP TIME,WALTER Bianca ELAPSED TIME,Dariya VOLOKITINA POSITION,Dariya VOLOKITINA LAP TIME,Dariya VOLOKITINA ELAPSED TIME,Magdalena SZWAJLIK POSITION,Magdalena SZWAJLIK LAP TIME,Magdalena SZWAJLIK ELAPSED TIME
1,7.47,7.47,2,8.09,8.09,4,10.58,10.58,3,8.24,8.24
1,9.82,17.29,2,9.93,18.02,4,10.75,21.33,3,10.31,18.55
1,9.69,26.98,2,9.43,27.45,4,9.85,31.18,3,9.86,28.41
1,9.87,36.85,2,9.51,36.96,4,10.08,41.26,3,10.04,38.45
1,10.16,47.003,2,10.22,47.176,4,10.63,51.882,3,10.65,49.094
