START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,season,competition,event,gender,round,race
3,10.10,10.10,4,10.26,10.26,1,9.72,9.72,2,9.90,9.90,5,10.39,10.39,2009-2010,"ISU World Cup 2009/2010, KOR, Seoul",1500m,w,Quarterfinals,1
3,14.64,24.74,4,14.58,24.84,1,14.70,24.42,2,14.68,24.58,5,14.58,24.97,2009-2010,"ISU World Cup 2009/2010, KOR, Seoul",1500m,w,Quarterfinals,1
3,13.57,38.31,4,13.56,38.40,1,13.64,38.06,2,13.59,38.17,5,13.52,38.49,2009-2010,"ISU World Cup 2009/2010, KOR, Seoul",1500m,w,Quarterfinals,1
3,13.00,51.31,4,13.03,51.43,1,13.03,51.09,2,13.02,51.19,5,13.04,51.53,2009-2010,"ISU World Cup 2009/2010, KOR, Seoul",1500m,w,Quarterfinals,1
2,12.45,1:03.76,4,12.46,1:03.89,1,12.55,1:03.64,3,12.58,1:03.77,5,12.56,1:04.09,2009-2010,"ISU World Cup 2009/2010, KOR, Seoul",1500m,w,Quarterfinals,1
1,10.04,1:13.80,3,10.08,1:13.97,2,10.26,1:13.90,4,10.24,1:14.01,5,10.10,1:14.19,2009-2010,"ISU World Cup 2009/2010, KOR, Seoul",1500m,w,Quarterfinals,1
1,10.79,1:24.59,5,10.99,1:24.96,2,10.76,1:24.66,3,10.73,1:24.74,4,10.66,1:24.85,2009-2010,"ISU World Cup 2009/2010, KOR, Seoul",1500m,w,Quarterfinals,1
1,11.00,1:35.59,5,10.97,1:35.93,3,11.10,1:35.76,2,10.94,1:35.68,4,11.03,1:35.88,2009-2010,"ISU World Cup 2009/2010, KOR, Seoul",1500m,w,Quarterfinals,1
1,10.42,1:46.01,5,10.46,1:46.39,2,10.30,1:46.06,3,10.42,1:46.10,4,10.33,1:46.21,2009-2010,"ISU World Cup 2009/2010, KOR, Seoul",1500m,w,Quarterfinals,1
1,10.11,1:56.12,5,10.08,1:56.47,3,10.17,1:56.23,4,10.23,1:56.33,2,10.02,1:56.23,2009-2010,"ISU World Cup 2009/2010, KOR, Seoul",1500m,w,Quarterfinals,1
2,9.66,2:05.78,5,10.00,2:06.47,3,9.73,2:05.96,4,9.88,2:06.21,1,9.42,2:05.65,2009-2010,"ISU World Cup 2009/2010, KOR, Seoul",1500m,w,Quarterfinals,1
2,9.34,2:15.12,5,10.11,2:16.58,3,9.67,2:15.63,4,9.74,2:15.95,1,9.33,2:14.98,2009-2010,"ISU World Cup 2009/2010, KOR, Seoul",1500m,w,Quarterfinals,1
2,9.34,2:24.46,5,10.95,2:27.53,3,9.90,2:25.53,4,9.83,2:25.78,1,9.35,2:24.33,2009-2010,"ISU World Cup 2009/2010, KOR, Seoul",1500m,w,Quarterfinals,1
2,9.54,2:33.993,5,12.34,2:39.870,3,10.21,2:35.738,4,10.07,2:35.843,1,9.58,2:33.910,2009-2010,"ISU World Cup 2009/2010, KOR, Seoul",1500m,w,Quarterfinals,1
