START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,season,competition,event,gender,round,race
1,7.44,7.44,3,7.58,7.58,2,7.53,7.53,4,7.95,7.95,2018-2019,ISU World Cup 2018/19 - Torino (ITA),500m(1),w,Rep.Semifinals,1
1,9.70,17.14,3,9.77,17.35,2,9.63,17.16,4,9.66,17.61,2018-2019,ISU World Cup 2018/19 - Torino (ITA),500m(1),w,Rep.Semifinals,1
2,9.10,26.24,3,9.01,26.36,1,8.97,26.13,4,8.95,26.56,2018-2019,ISU World Cup 2018/19 - Torino (ITA),500m(1),w,Rep.Semifinals,1
2,9.05,35.29,3,9.05,35.41,1,9.11,35.24,4,8.96,35.52,2018-2019,ISU World Cup 2018/19 - Torino (ITA),500m(1),w,Rep.Semifinals,1
3,9.44,44.731,2,9.18,44.592,1,9.24,44.48,4,9.36,44.880,2018-2019,ISU World Cup 2018/19 - Torino (ITA),500m(1),w,Rep.Semifinals,1
