Arianna FONTANA POSITION,Arianna FONTANA LAP TIME,Arianna FONTANA ELAPSED TIME,de VRIES Rianne POSITION,de VRIES Rianne LAP TIME,de VRIES Rianne ELAPSED TIME,MALISZEWSKA Natalia POSITION,MALISZEWSKA Natalia LAP TIME,MALISZEWSKA Natalia ELAPSED TIME,Yui SAKAI POSITION,Yui SAKAI LAP TIME,Yui SAKAI ELAPSED TIME,Andrea KESZLER POSITION,Andrea KESZLER LAP TIME,Andrea KESZLER ELAPSED TIME
1,7.28,7.28,4,7.77,7.77,2,7.39,7.39,3,7.60,7.60,5,7.88,7.88
1,9.45,16.73,4,9.56,17.33,2,9.41,16.80,3,9.54,17.14,5,9.55,17.43
1,8.88,25.61,4,9.08,26.41,2,8.89,25.69,3,8.98,26.12,5,9.06,26.49
1,9.03,34.64,4,9.10,35.51,2,9.05,34.74,3,9.06,35.18,5,9.10,35.59
1,9.30,43.94,4,9.50,45.01,2,9.55,44.29,3,9.36,44.54,5,9.65,45.24
