CONFORTOLA Yuri POSITION,CONFORTOLA Yuri LAP TIME,CONFORTOLA Yuri ELAPSED TIME,Bartosz KONOPKO POSITION,Bartosz KONOPKO LAP TIME,Bartosz KONOPKO ELAPSED TIME,Rudy KOEK POSITION,Rudy KOEK LAP TIME,Rudy KOEK ELAPSED TIME,Torsten KROEGER POSITION,Torsten KROEGER LAP TIME,Torsten KROEGER ELAPSED TIME
0,12.497,12.497,0,12.460,12.460,0,12.560,12.560,0,12.541,12.541
0,9.529,22.026,0,9.422,21.882,0,9.576,22.136,0,9.581,22.122
0,9.624,31.651,0,9.581,31.464,0,9.631,31.767,0,9.596,31.717
0,9.443,41.093,0,9.552,41.016,0,9.568,41.335,0,9.478,41.195
0,9.356,50.449,0,9.412,50.427,0,9.301,50.636,0,9.350,50.545
0,9.281,59.730,0,9.195,59.622,0,9.306,59.942,0,9.379,59.924
0,9.374,1:09.104,0,37.881,1:37.503,0,36.272,1:36.214,0,9.555,1:09.479
0,9.572,1:18.676,0,20.133,1:57.636,0,22.034,1:58.248,0,10.314,1:19.792
0,10.924,1:29.600,0,15.928,2:13.564,0,16.221,2:14.469,0,10.749,1:30.541
