LEE Seung-Hoon POSITION,LEE Seung-Hoon LAP TIME,LEE Seung-Hoon ELAPSED TIME,SUI Bao Ku POSITION,SUI Bao Ku LAP TIME,SUI Bao Ku ELAPSED TIME,Satoru TERAO POSITION,Satoru TERAO LAP TIME,Satoru TERAO ELAPSED TIME,Takahiro FUJIMOTO POSITION,Takahiro FUJIMOTO LAP TIME,Takahiro FUJIMOTO ELAPSED TIME
1,13.850,13.850,2,14.030,14.030,4,14.200,14.200,3,14.060,14.060
1,10.700,24.560,3,10.770,24.800,4,10.630,24.840,2,10.620,24.690
1,10.030,34.590,3,10.070,34.880,4,10.130,34.970,2,10.060,34.760
1,10.160,44.760,3,10.090,44.970,4,10.130,45.100,2,10.090,44.850
1,9.860,54.630,4,10.000,54.970,3,9.840,54.950,2,9.870,54.730
1,9.710,1:04.340,3,9.580,1:04.560,4,9.740,1:04.690,2,9.630,1:04.360
1,9.510,1:13.860,3,9.530,1:14.090,4,9.410,1:14.110,2,9.600,1:13.970
1,9.430,1:23.290,3,9.360,1:23.450,4,9.400,1:23.510,2,9.440,1:23.420
1,9.540,1:32.830,4,9.580,1:33.040,3,9.500,1:33.020,2,9.490,1:32.910
