LIU Qiuhong POSITION,LIU Qiuhong LAP TIME,LIU Qiuhong ELAPSED TIME,van KERKHOF Yara POSITION,van KERKHOF Yara LAP TIME,van KERKHOF Yara ELAPSED TIME,Anna SEIDEL POSITION,Anna SEIDEL LAP TIME,Anna SEIDEL ELAPSED TIME,KONYA Zsofia POSITION,KONYA Zsofia LAP TIME,KONYA Zsofia ELAPSED TIME
1,7.15,7.15,2,7.31,7.31,4,7.84,7.84,3,7.49,7.49
1,9.41,16.56,2,9.39,16.70,4,9.65,17.49,3,9.37,16.86
1,8.99,25.55,2,9.03,25.73,4,9.26,26.75,3,9.16,26.02
1,9.11,34.66,2,9.08,34.81,4,9.33,36.08,3,9.24,35.26
1,9.43,44.081,2,9.32,44.130,4,9.62,45.698,3,9.52,44.779
