LI Ye POSITION,LI Ye LAP TIME,LI Ye ELAPSED TIME,Marc-Andre MONETTE POSITION,Marc-Andre MONETTE LAP TIME,Marc-Andre MONETTE ELAPSED TIME,Pieter GYSEL POSITION,Pieter GYSEL LAP TIME,Pieter GYSEL ELAPSED TIME,LEE Seung-Jae POSITION,LEE Seung-Jae LAP TIME,LEE Seung-Jae ELAPSED TIME
0,6.765,6.765,0,7.004,7.004,0,7.368,7.368,0,6.904,6.904
0,9.189,15.954,0,9.171,16.174,0,9.047,16.415,0,9.107,16.011
0,8.918,24.872,0,8.885,25.059,0,8.872,25.288,0,8.882,24.893
0,8.985,33.857,0,8.948,34.007,0,8.771,34.059,0,8.952,33.845
0,9.298,43.155,0,9.101,43.108,0,,,0,9.134,42.978
