IVANDIC Maja POSITION,IVANDIC Maja LAP TIME,IVANDIC Maja ELAPSED TIME,THOMSON Kathryn POSITION,THOMSON Kathryn LAP TIME,THOMSON Kathryn ELAPSED TIME,FAN Kexin POSITION,FAN Kexin LAP TIME,FAN Kexin ELAPSED TIME,VELZEBOER Xandra POSITION,VELZEBOER Xandra LAP TIME,VELZEBOER Xandra ELAPSED TIME
4,8.33,8.33,3,7.56,7.56,1,7.42,7.42,2,7.45,7.45
4,10.47,18.80,3,9.53,17.09,1,9.34,16.76,2,9.51,16.96
4,9.87,28.67,3,8.78,25.87,1,8.87,25.63,2,8.77,25.73
4,10.02,38.69,3,8.90,34.77,1,9.05,34.68,2,9.02,34.75
4,10.32,49.01,3,9.63,44.40,1,9.27,43.95,2,9.33,44.08
