Jakub JAWORSKI POSITION,Jakub JAWORSKI LAP TIME,Jakub JAWORSKI ELAPSED TIME,Ruslan ZAKHAROV POSITION,Ruslan ZAKHAROV LAP TIME,Ruslan ZAKHAROV ELAPSED TIME,Gabor GALAMBOS POSITION,Gabor GALAMBOS LAP TIME,Gabor GALAMBOS ELAPSED TIME,Zsolt Istvan PATAKI POSITION,Zsolt Istvan PATAKI LAP TIME,Zsolt Istvan PATAKI ELAPSED TIME
0,6.994,6.994,0,7.474,7.474,0,7.193,7.193,0,7.533,7.533
0,9.577,16.570,0,9.235,16.709,0,9.342,16.534,0,9.537,17.070
0,9.189,25.759,0,9.065,25.773,0,8.961,25.495,0,9.314,26.384
0,9.294,35.053,0,9.159,34.932,0,9.117,34.613,0,9.402,35.786
0,,,0,,,0,,,0,,
