Gabor GALAMBOS POSITION,Gabor GALAMBOS LAP TIME,Gabor GALAMBOS ELAPSED TIME,Rafal PIORECKI POSITION,Rafal PIORECKI LAP TIME,Rafal PIORECKI ELAPSED TIME,BYKANOV Vladislav POSITION,BYKANOV Vladislav LAP TIME,BYKANOV Vladislav ELAPSED TIME,Torsten KROEGER POSITION,Torsten KROEGER LAP TIME,Torsten KROEGER ELAPSED TIME
0,7.050,7.050,0,7.424,7.424,0,7.131,7.131,0,7.297,7.297
0,9.321,16.371,0,9.664,17.088,0,9.738,16.869,0,9.304,16.601
0,9.004,25.375,0,9.321,26.409,0,9.571,26.440,0,9.351,25.952
0,9.208,34.583,0,9.482,35.890,0,9.805,36.244,0,9.355,35.307
0,,,0,,,0,,,0,,
