LI Jiajun POSITION,LI Jiajun LAP TIME,LI Jiajun ELAPSED TIME,Nikolay STANCHEV POSITION,Nikolay STANCHEV LAP TIME,Nikolay STANCHEV ELAPSED TIME,CONFORTOLA Yuri POSITION,CONFORTOLA Yuri LAP TIME,CONFORTOLA Yuri ELAPSED TIME,Subodh Balavant PATIL POSITION,Subodh Balavant PATIL LAP TIME,Subodh Balavant PATIL ELAPSED TIME
1,13.4849,13.4849,2,13.8082,13.8082,3,13.8919,13.8919,4,14.2649,14.2649
1,10.1005,23.5854,2,9.8799,23.6881,3,9.9267,23.8186,4,10.9658,25.2307
1,9.8226,33.4080,2,9.9398,33.6279,3,9.8255,33.6441,4,11.0042,36.2349
1,9.8247,43.2327,3,9.9281,43.5560,2,9.8958,43.5399,4,11.2152,47.4501
1,10.0258,53.2585,2,9.8679,53.4239,3,9.9612,53.5011,4,11.5027,58.9528
1,9.9494,1:03.2079,3,10.1204,1:03.5443,2,9.9267,1:03.4278,4,11.8872,1:10.8400
1,9.6462,1:12.8541,3,10.0825,1:13.6268,2,9.5912,1:13.0190,4,12.9417,1:23.7817
1,9.5861,1:22.4402,3,10.3968,1:24.0236,2,9.5990,1:22.6180,4,12.6772,1:36.4589
1,9.45,1:31.883,3,10.76,1:34.784,2,9.50,1:32.110,4,12.86,1:49.314
