VELZEBOER Xandra POSITION,VELZEBOER Xandra LAP TIME,VELZEBOER Xandra ELAPSED TIME,Sofya BOYTSOVA POSITION,Sofya BOYTSOVA LAP TIME,Sofya BOYTSOVA ELAPSED TIME,CHAMBERLAND-DOSTIE Lea POSITION,CHAMBERLAND-DOSTIE Lea LAP TIME,CHAMBERLAND-DOSTIE Lea ELAPSED TIME,KRASNOKUTSKAIA Daria POSITION,KRASNOKUTSKAIA Daria LAP TIME,KRASNOKUTSKAIA Daria ELAPSED TIME,RUSNAKOVA Petra POSITION,RUSNAKOVA Petra LAP TIME,RUSNAKOVA Petra ELAPSED TIME
1,7.24,7.24,2,7.39,7.39,4,7.82,7.82,3,7.53,7.53,5,7.96,7.96
1,9.21,16.45,2,9.23,16.62,4,9.62,17.44,3,9.28,16.81,5,9.70,17.66
1,8.93,25.38,2,8.95,25.57,4,9.03,26.47,3,8.97,25.78,5,8.95,26.61
1,9.13,34.51,2,9.17,34.74,5,9.30,35.77,3,9.08,34.86,4,9.04,35.65
1,9.51,44.02,2,9.38,44.12,5,9.81,45.582,3,9.36,44.22,4,9.35,45.00
