LI Ye POSITION,LI Ye LAP TIME,LI Ye ELAPSED TIME,Anthony LOBELLO POSITION,Anthony LOBELLO LAP TIME,Anthony LOBELLO ELAPSED TIME,Aslan DAUMOV POSITION,Aslan DAUMOV LAP TIME,Aslan DAUMOV ELAPSED TIME,Zsolt Istvan PATAKI POSITION,Zsolt Istvan PATAKI LAP TIME,Zsolt Istvan PATAKI ELAPSED TIME
0,6.893,6.893,0,7.056,7.056,0,7.387,7.387,0,7.590,7.590
0,9.187,16.079,0,9.120,16.176,0,10.737,18.123,0,10.234,17.824
0,9.078,25.157,0,8.894,25.069,0,11.862,29.986,0,9.627,27.451
0,8.965,34.122,0,9.099,34.168,0,9.683,39.669,0,9.785,37.236
0,9.180,43.302,0,9.134,43.302,0,10.314,49.983,0,9.842,47.078
