QU Chunyu POSITION,QU Chunyu LAP TIME,QU Chunyu ELAPSED TIME,TAO Jiaying POSITION,TAO Jiaying LAP TIME,TAO Jiaying ELAPSED TIME,MONVOISIN Aurelie POSITION,MONVOISIN Aurelie LAP TIME,MONVOISIN Aurelie ELAPSED TIME,Deanna LOCKETT POSITION,Deanna LOCKETT LAP TIME,Deanna LOCKETT ELAPSED TIME
1,7.45,7.45,2,7.61,7.61,3,7.71,7.71,4,7.95,7.95
1,9.39,16.84,2,9.45,17.06,3,9.50,17.21,4,9.57,17.52
1,8.96,25.80,2,8.93,25.99,3,9.00,26.21,4,9.26,26.78
1,8.97,34.77,2,8.95,34.94,3,9.19,35.40,4,9.21,35.99
1,9.12,43.89,2,9.09,44.03,3,9.48,44.864,4,9.29,45.264
