Ranya EZZI POSITION,Ranya EZZI LAP TIME,Ranya EZZI ELAPSED TIME,Katalin KRISTO POSITION,Katalin KRISTO LAP TIME,Katalin KRISTO ELAPSED TIME,Kristina KOBLER POSITION,Kristina KOBLER LAP TIME,Kristina KOBLER ELAPSED TIME,Myrtille GOLLIN POSITION,Myrtille GOLLIN LAP TIME,Myrtille GOLLIN ELAPSED TIME
4,7.982,7.982,2,7.768,7.768,1,0.468,0.468,3,7.918,7.918
4,10.374,18.355,2,10.231,17.999,3,17.856,18.324,1,9.925,17.843
4,10.087,28.442,2,9.697,27.696,3,9.733,28.057,1,9.758,27.601
4,10.238,38.679,2,9.874,37.569,3,9.773,37.830,1,9.880,37.480
4,10.81,49.485,2,10.14,47.709,3,10.01,47.834,1,10.15,47.625
