Christin PRIEBST POSITION,Christin PRIEBST LAP TIME,Christin PRIEBST ELAPSED TIME,Daniela IVANOVA POSITION,Daniela IVANOVA LAP TIME,Daniela IVANOVA ELAPSED TIME,Tjasa KROFLIC POSITION,Tjasa KROFLIC LAP TIME,Tjasa KROFLIC ELAPSED TIME,Karolina REGUCKA POSITION,Karolina REGUCKA LAP TIME,Karolina REGUCKA ELAPSED TIME
0,8.045,8.045,0,8.157,8.157,0,8.473,8.473,0,7.678,7.678
0,10.012,18.057,0,9.966,18.122,0,10.948,19.420,0,10.349,18.027
0,9.533,27.589,0,9.683,27.805,0,10.592,30.013,0,9.726,27.753
0,9.732,37.321,0,9.904,37.709,0,10.775,40.788,0,10.023,37.776
0,,,0,,,0,,,0,,
