Arianna FONTANA POSITION,Arianna FONTANA LAP TIME,Arianna FONTANA ELAPSED TIME,Jorien ter MORS POSITION,Jorien ter MORS LAP TIME,Jorien ter MORS ELAPSED TIME,Olga BELYAKOVA POSITION,Olga BELYAKOVA LAP TIME,Olga BELYAKOVA ELAPSED TIME,Paula BZURA POSITION,Paula BZURA LAP TIME,Paula BZURA ELAPSED TIME
1,7.245,7.245,2,7.490,7.490,3,7.570,7.570,4,7.992,7.992
1,9.900,17.145,3,9.795,17.286,2,9.681,17.251,4,10.537,18.529
1,9.040,26.185,2,9.081,26.366,3,9.180,26.431,4,10.205,28.734
1,8.993,35.178,2,8.946,35.313,3,9.271,35.702,4,10.363,39.097
1,9.987,45.165,2,10.026,45.338,3,10.027,45.729,4,10.855,49.953
