Thibault CROLET POSITION,Thibault CROLET LAP TIME,Thibault CROLET ELAPSED TIME,NIKISHA Denis POSITION,NIKISHA Denis LAP TIME,NIKISHA Denis ELAPSED TIME,HAMELIN Charles POSITION,HAMELIN Charles LAP TIME,HAMELIN Charles ELAPSED TIME
2,7.39,7.39,3,12.36,12.36,1,7.31,7.31
2,9.51,16.90,3,13.31,25.67,1,8.80,16.11
2,9.15,26.05,3,10.00,35.67,1,8.46,24.57
2,9.16,35.21,3,9.90,45.57,1,8.60,33.17
2,9.51,44.715,3,10.56,56.126,1,8.72,41.883
