FAN Kexin POSITION,FAN Kexin LAP TIME,FAN Kexin ELAPSED TIME,Yui SAKAI POSITION,Yui SAKAI LAP TIME,Yui SAKAI ELAPSED TIME,Arianna FONTANA POSITION,Arianna FONTANA LAP TIME,Arianna FONTANA ELAPSED TIME,van KERKHOF Yara POSITION,van KERKHOF Yara LAP TIME,van KERKHOF Yara ELAPSED TIME
1,7.16,7.16,4,7.47,7.47,2,7.29,7.29,3,7.47,7.47
1,9.58,16.74,3,9.70,17.17,2,9.56,16.85,4,9.79,17.26
1,9.06,25.80,3,8.94,26.11,2,9.04,25.89,4,9.18,26.44
1,8.94,34.74,3,8.79,34.90,2,8.93,34.82,4,9.18,35.62
1,9.41,44.147,3,9.49,44.384,2,9.43,44.249,4,9.67,45.289
