START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,START_POS_8 POSITION,START_POS_8 LAP TIME,START_POS_8 ELAPSED TIME,season,competition,event,gender,round,race
1,9.41,9.41,5,9.80,,2,9.58,9.58,4,9.73,9.73,6,9.90,9.90,8,10.07,10.07,3,9.67,9.67,7,9.94,,2015-2016,ISU World Cup 2015/16 - Toronto (CAN),1500m,m,Rep.Heats,2
2,12.28,21.69,6,12.35,,3,12.21,21.79,4,12.19,21.92,7,12.32,22.22,8,12.26,22.33,1,10.65,20.32,5,12.07,,2015-2016,ISU World Cup 2015/16 - Toronto (CAN),1500m,m,Rep.Heats,2
2,11.46,33.15,6,11.39,,3,11.47,33.26,5,11.47,33.39,8,11.61,33.83,7,11.36,33.69,1,10.22,30.54,4,11.34,,2015-2016,ISU World Cup 2015/16 - Toronto (CAN),1500m,m,Rep.Heats,2
2,11.62,44.77,6,11.51,,4,11.59,44.85,5,11.59,44.98,8,11.47,45.30,7,11.37,45.06,1,9.99,40.53,3,11.43,,2015-2016,ISU World Cup 2015/16 - Toronto (CAN),1500m,m,Rep.Heats,2
6,11.18,55.95,3,10.66,,4,10.92,55.77,7,11.07,56.05,5,10.60,55.90,8,11.00,56.06,1,9.75,50.28,2,10.87,,2015-2016,ISU World Cup 2015/16 - Toronto (CAN),1500m,m,Rep.Heats,2
6,9.74,1:05.69,2,9.51,,4,9.68,1:05.45,7,9.80,1:05.85,5,9.66,1:05.56,8,10.07,1:06.13,1,9.75,1:00.03,3,9.66,,2015-2016,ISU World Cup 2015/16 - Toronto (CAN),1500m,m,Rep.Heats,2
6,9.31,1:15.00,2,9.39,,3,9.26,1:14.71,7,9.29,1:15.14,5,9.37,1:14.93,8,9.26,1:15.39,1,9.83,1:09.86,4,9.53,,2015-2016,ISU World Cup 2015/16 - Toronto (CAN),1500m,m,Rep.Heats,2
6,9.17,1:24.17,2,9.21,,3,9.20,1:23.91,7,9.13,1:24.27,5,9.11,1:24.04,8,9.01,1:24.40,1,9.96,1:19.82,3,9.07,,2015-2016,ISU World Cup 2015/16 - Toronto (CAN),1500m,m,Rep.Heats,2
6,9.27,1:33.44,2,9.26,,5,9.44,1:33.35,7,9.26,1:33.53,4,9.18,1:33.22,8,9.25,1:33.65,1,10.28,1:30.10,3,9.25,,2015-2016,ISU World Cup 2015/16 - Toronto (CAN),1500m,m,Rep.Heats,2
3,9.04,1:42.48,8,24.83,,5,9.32,1:42.67,4,9.07,1:42.60,2,9.24,1:42.46,6,9.26,1:42.91,1,10.67,1:40.77,7,9.83,,2015-2016,ISU World Cup 2015/16 - Toronto (CAN),1500m,m,Rep.Heats,2
4,9.51,1:51.99,8,28.59,,5,9.34,1:52.01,3,9.13,1:51.73,1,9.11,1:51.57,6,9.26,1:52.17,2,10.88,1:51.65,7,9.90,,2015-2016,ISU World Cup 2015/16 - Toronto (CAN),1500m,m,Rep.Heats,2
3,9.54,2:01.53,,,,4,9.63,2:01.64,2,9.17,2:00.90,1,9.10,2:00.67,5,9.61,2:01.78,7,10.94,2:02.59,6,9.66,,2015-2016,ISU World Cup 2015/16 - Toronto (CAN),1500m,m,Rep.Heats,2
3,9.43,2:10.96,,,,4,9.48,2:11.12,2,9.39,2:10.29,1,9.29,2:09.96,5,9.48,2:11.26,7,11.03,2:13.62,6,10.06,,2015-2016,ISU World Cup 2015/16 - Toronto (CAN),1500m,m,Rep.Heats,2
3,9.74,2:20.709,,,,4,9.71,2:20.836,2,9.79,2:20.088,1,9.57,2:19.53,5,9.82,2:21.087,6,11.19,2:24.818,6,10.50,,2015-2016,ISU World Cup 2015/16 - Toronto (CAN),1500m,m,Rep.Heats,2
