William PREUDHOMME POSITION,William PREUDHOMME LAP TIME,William PREUDHOMME ELAPSED TIME,Yauheni RYZHOU POSITION,Yauheni RYZHOU LAP TIME,Yauheni RYZHOU ELAPSED TIME,CONFORTOLA Yuri POSITION,CONFORTOLA Yuri LAP TIME,CONFORTOLA Yuri ELAPSED TIME,Klaudio NASRI POSITION,Klaudio NASRI LAP TIME,Klaudio NASRI ELAPSED TIME
1,6.79,6.79,2,7.04,7.04,3,7.19,7.19,4,7.54,7.54
1,8.89,15.68,2,8.85,15.89,3,8.78,15.97,4,9.23,16.77
1,8.37,24.05,2,8.45,24.34,3,8.46,24.43,4,8.85,25.62
1,8.50,32.55,2,8.48,32.82,3,8.49,32.92,4,9.43,35.05
1,8.76,41.304,2,8.73,41.541,3,8.80,41.716,4,9.39,44.439
