Ottilia SILLO POSITION,Ottilia SILLO LAP TIME,Ottilia SILLO ELAPSED TIME,Duygu KAN POSITION,Duygu KAN LAP TIME,Duygu KAN ELAPSED TIME,Bernadett HEIDUM POSITION,Bernadett HEIDUM LAP TIME,Bernadett HEIDUM ELAPSED TIME,Marina GEORGIEVA-NIKOLOVA POSITION,Marina GEORGIEVA-NIKOLOVA LAP TIME,Marina GEORGIEVA-NIKOLOVA ELAPSED TIME
3,8.01,8.01,4,8.53,8.53,1,7.57,7.57,2,7.69,7.69
3,10.22,18.23,4,10.92,19.45,1,9.81,17.38,2,9.82,17.51
3,9.90,28.13,4,10.66,30.11,1,9.22,26.60,2,9.20,26.71
3,10.07,38.20,4,10.99,41.10,1,9.52,36.12,2,9.53,36.24
3,10.38,48.576,4,11.25,52.346,1,9.66,45.779,2,9.65,45.888
