Yui SAKAI POSITION,Yui SAKAI LAP TIME,Yui SAKAI ELAPSED TIME,PARK Seung-Hi POSITION,PARK Seung-Hi LAP TIME,PARK Seung-Hi ELAPSED TIME,VALCEPINA Martina POSITION,VALCEPINA Martina LAP TIME,VALCEPINA Martina ELAPSED TIME,Bernadett HEIDUM POSITION,Bernadett HEIDUM LAP TIME,Bernadett HEIDUM ELAPSED TIME,WALTER Bianca POSITION,WALTER Bianca LAP TIME,WALTER Bianca ELAPSED TIME
0,14.701,14.701,0,15.047,15.047,0,14.970,14.970,0,14.310,14.310,0,14.182,14.182
0,10.073,24.774,0,10.190,25.237,0,9.785,24.755,0,10.417,24.727,0,10.573,24.755
0,10.426,35.201,0,10.216,35.453,0,10.246,35.001,0,10.322,35.049,0,10.314,35.069
0,10.403,45.604,0,10.237,45.689,0,10.315,45.315,0,10.476,45.525,0,10.525,45.594
0,10.390,55.994,0,10.580,56.269,0,10.425,55.741,0,10.435,55.960,0,10.246,55.840
0,10.234,1:06.229,0,11.077,1:07.346,0,10.416,1:06.157,0,10.155,1:06.115,0,10.205,1:06.045
0,10.163,1:16.391,0,8.094,1:15.440,0,10.247,1:16.404,0,9.799,1:15.914,0,10.472,1:16.516
0,10.219,1:26.610,0,9.801,1:25.240,0,9.913,1:26.317,0,9.872,1:25.786,0,10.516,1:27.032
0,,,0,,,0,,,0,,,0,,
