Francois-Louis TREMBLAY POSITION,Francois-Louis TREMBLAY LAP TIME,Francois-Louis TREMBLAY ELAPSED TIME,Nicola RODIGARI POSITION,Nicola RODIGARI LAP TIME,Nicola RODIGARI ELAPSED TIME,Simon CHO POSITION,Simon CHO LAP TIME,Simon CHO ELAPSED TIME,Jon ELEY POSITION,Jon ELEY LAP TIME,Jon ELEY ELAPSED TIME,Peter DARAZS POSITION,Peter DARAZS LAP TIME,Peter DARAZS ELAPSED TIME
1,6.65,6.65,2,6.76,6.76,4,7.03,7.03,3,6.77,6.77,5,7.14,7.14
1,9.01,15.66,3,9.29,16.05,4,9.11,16.14,2,9.22,15.99,5,9.12,16.26
1,8.58,24.24,4,8.61,24.66,3,8.36,24.50,2,8.45,24.44,5,8.55,24.81
1,8.63,32.87,4,8.47,33.13,3,8.47,32.97,2,8.52,32.96,5,8.45,33.26
1,8.90,41.761,2,8.91,42.036,4,25.53,58.500,0,,DQ,3,8.92,42.172
